selling_price,bedrooms_num,bathroom_num,housing_area,parking_area,floor_num,housing_rating,built_area,basement_area,year_built,year_repair,latitude,longitude,sale_data
312000.0,3.0,2.5,2070.0,25710.0,1.0,6.0,2070.0,0.0,1917,0,47.2032,-121.964,20200213
337500.0,3.0,1.75,1350.0,5850.0,1.0,7.0,1050.0,300.0,1973,0,47.4225,-122.328,20200506
299000.0,3.0,1.75,1180.0,13927.0,1.0,7.0,1180.0,0.0,1962,0,47.4818,-122.094,20190613
310000.0,3.0,1.0,1210.0,9730.0,1.0,7.0,1210.0,0.0,1953,0,47.762,-122.355,20190715
320000.0,4.0,2.25,1550.0,7579.0,2.0,8.0,1550.0,0.0,1993,0,47.354,-122.047,20200422
925000.0,4.0,2.25,2260.0,41984.0,1.0,9.0,2260.0,0.0,1967,0,47.6622,-122.171,20190520
152000.0,3.0,1.0,920.0,4875.0,1.0,7.0,920.0,0.0,1978,0,47.3623,-122.09,20190710
322000.0,3.0,1.0,960.0,10181.0,1.0,7.0,960.0,0.0,1961,0,47.7231,-122.229,20200127
492000.0,3.0,2.25,2100.0,7335.0,2.0,8.0,2100.0,0.0,1983,0,47.647,-122.061,20190827
620000.0,2.0,1.0,990.0,4332.0,1.0,7.0,990.0,0.0,1909,0,47.6528,-122.331,20191023
190000.0,4.0,2.5,1840.0,13493.0,2.0,7.0,1840.0,0.0,1994,0,47.2649,-122.242,20190715
435000.0,4.0,2.25,2210.0,14073.0,1.0,8.0,1630.0,580.0,1978,0,47.4774,-122.142,20200210
843500.0,4.0,2.0,2630.0,16475.0,2.0,8.0,2630.0,0.0,1953,0,47.639,-122.219,20190601
375000.0,5.0,2.5,2840.0,15598.0,1.0,8.0,1470.0,1370.0,1975,0,47.4693,-122.117,20190723
588500.0,3.0,1.75,2330.0,14892.0,1.0,8.0,1970.0,360.0,1980,0,47.6267,-122.046,20190502
480000.0,3.0,2.25,1820.0,15000.0,1.0,7.0,1480.0,340.0,1978,0,47.7401,-122.249,20200513
600000.0,3.0,1.75,1310.0,5000.0,2.0,7.0,1310.0,0.0,1901,0,47.6722,-122.379,20200126
3650000.0,5.0,3.75,5020.0,8694.0,2.0,12.0,3970.0,1050.0,2007,0,47.6146,-122.213,20200511
600000.0,3.0,2.25,2240.0,9314.0,2.0,9.0,2240.0,0.0,1984,0,47.6216,-122.032,20200217
1040890.0,5.0,4.0,4180.0,7232.0,2.0,9.0,4180.0,0.0,2014,0,47.7049,-122.125,20191029
294000.0,3.0,1.0,1250.0,9427.0,1.0,6.0,1250.0,0.0,1931,0,47.7254,-122.175,20200402
380000.0,4.0,2.5,2300.0,7707.0,2.0,8.0,2300.0,0.0,2004,0,47.3497,-122.044,20190812
895900.0,4.0,3.5,3640.0,4983.0,2.0,9.0,2790.0,850.0,2014,0,47.5619,-122.027,20200225
408000.0,2.0,2.0,1200.0,3900.0,1.0,8.0,1200.0,0.0,2006,0,47.72,-122.024,20200331
358800.0,4.0,2.5,2155.0,8140.0,2.0,8.0,2155.0,0.0,1996,0,47.4204,-122.201,20200326
607000.0,4.0,2.0,1490.0,4054.0,1.5,7.0,1490.0,0.0,1926,0,47.6744,-122.301,20200304
319900.0,2.0,1.0,1380.0,9251.0,1.0,7.0,1380.0,0.0,1940,0,47.7486,-122.249,20200312
425000.0,3.0,2.25,1790.0,10209.0,1.0,7.0,1290.0,500.0,1967,0,47.7492,-122.086,20190620
464000.0,4.0,2.5,2180.0,7203.0,2.0,8.0,2180.0,0.0,1989,0,47.5119,-122.151,20190611
527550.0,1.0,0.75,820.0,59677.0,1.0,5.0,820.0,0.0,1999,0,47.5316,-121.764,20190523
465000.0,4.0,1.75,1810.0,21650.0,2.0,7.0,1810.0,0.0,1961,0,47.7358,-122.076,20191208
491150.0,3.0,2.5,1470.0,3971.0,2.0,7.0,1470.0,0.0,2003,0,47.6816,-122.035,20200320
755000.0,3.0,2.75,2870.0,6600.0,2.0,8.0,2870.0,0.0,1984,0,47.5745,-122.113,20191202
886000.0,4.0,2.0,2660.0,3900.0,1.5,7.0,1480.0,1180.0,1923,0,47.6398,-122.306,20190605
850000.0,3.0,2.5,3260.0,91911.0,2.0,9.0,3260.0,0.0,1984,0,47.737,-122.074,20190918
295000.0,3.0,1.0,1380.0,7575.0,1.0,7.0,1380.0,0.0,1963,0,47.5139,-122.187,20191104
610000.0,3.0,2.5,2630.0,5827.0,2.0,8.0,2630.0,0.0,2001,0,47.688,-122.038,20190709
338000.0,5.0,2.0,1860.0,9000.0,2.0,7.0,1860.0,0.0,1980,0,47.4484,-121.772,20190717
276000.0,3.0,1.0,870.0,8040.0,1.0,7.0,870.0,0.0,1953,0,47.7048,-122.368,20191218
416000.0,3.0,1.5,1110.0,9762.0,1.0,7.0,1110.0,0.0,1963,0,47.676,-122.15,20190523
431500.0,2.0,2.0,1370.0,4866.0,1.0,8.0,1370.0,0.0,2005,0,47.704,-122.012,20190801
525000.0,3.0,3.5,2876.0,5086.0,2.0,8.0,2360.0,516.0,2007,0,47.7511,-122.173,20190513
760000.0,4.0,2.5,2990.0,12788.0,2.0,10.0,2990.0,0.0,1988,0,47.5601,-122.037,20190720
350000.0,4.0,1.75,2310.0,9002.0,1.0,7.0,1780.0,530.0,1970,0,47.731,-122.166,20200330
550000.0,4.0,2.25,2590.0,36256.0,2.0,8.0,2590.0,0.0,1978,0,47.769,-122.094,20200507
313200.0,3.0,2.5,1950.0,4197.0,2.0,7.0,1950.0,0.0,2013,0,47.3613,-122.081,20200205
560000.0,5.0,1.0,1710.0,9100.0,1.5,7.0,1320.0,390.0,1926,0,47.5379,-122.378,20190617
396800.0,4.0,2.5,2200.0,6018.0,2.0,8.0,2200.0,0.0,2010,0,47.7338,-121.966,20190714
1065000.0,5.0,3.5,2920.0,3000.0,2.0,9.0,2260.0,660.0,2014,0,47.6846,-122.349,20191216
389000.0,3.0,2.5,1350.0,874.0,3.0,8.0,1270.0,80.0,2006,0,47.5491,-122.387,20200115
422500.0,3.0,2.0,1960.0,6450.0,1.0,7.0,1000.0,960.0,1977,0,47.3972,-122.029,20200218
1290000.0,5.0,3.5,4090.0,290980.0,1.0,11.0,2920.0,1170.0,2002,0,47.7161,-122.219,20200317
495000.0,5.0,1.75,2760.0,18112.0,1.0,8.0,1510.0,1250.0,1968,0,47.7363,-122.298,20190715
395350.0,2.0,1.0,1060.0,5754.0,1.0,6.0,1060.0,0.0,1917,0,47.6931,-122.372,20200424
750000.0,2.0,1.5,1110.0,3600.0,1.0,7.0,1110.0,0.0,1904,0,47.6382,-122.359,20200304
442573.0,3.0,1.75,1780.0,7567.0,1.0,7.0,1290.0,490.0,1980,0,47.7314,-122.225,20190813
260000.0,4.0,1.5,2130.0,8800.0,1.0,7.0,1100.0,1030.0,1962,0,47.383,-122.288,20190508
315000.0,3.0,2.25,1370.0,1533.0,3.0,8.0,1370.0,0.0,2009,0,47.7326,-122.343,20191216
672000.0,3.0,2.5,1780.0,1647.0,2.0,8.0,1080.0,700.0,2008,0,47.6597,-122.355,20200416
350000.0,2.0,2.75,2820.0,11770.0,2.0,7.0,1630.0,1190.0,1947,0,47.5102,-122.324,20200402
739000.0,4.0,3.0,2720.0,3800.0,2.0,8.0,1800.0,920.0,1919,0,47.6756,-122.306,20190606
459000.0,4.0,2.75,2790.0,6600.0,2.0,9.0,2790.0,0.0,2000,0,47.4362,-122.109,20191009
450000.0,3.0,2.0,2290.0,16258.0,1.0,8.0,2290.0,0.0,1960,0,47.4672,-122.165,20200127
629500.0,3.0,2.0,2020.0,10584.0,1.0,10.0,2020.0,0.0,1994,0,47.5851,-122.028,20200504
465000.0,3.0,1.0,910.0,4500.0,1.0,7.0,910.0,0.0,1948,0,47.6828,-122.395,20190604
260000.0,2.0,1.0,750.0,6720.0,1.0,6.0,750.0,0.0,1916,0,47.552,-122.31,20191020
485000.0,3.0,2.0,1420.0,4080.0,1.5,7.0,1420.0,0.0,1905,2013,47.6872,-122.349,20190506
311100.0,4.0,2.25,2130.0,8078.0,1.0,7.0,1380.0,750.0,1977,0,47.4482,-122.209,20190509
280000.0,3.0,2.5,1600.0,4271.0,2.0,7.0,1600.0,0.0,2000,0,47.3303,-122.269,20190507
430000.0,3.0,1.5,1580.0,5000.0,1.0,8.0,1290.0,290.0,1939,0,47.687,-122.386,20190725
465000.0,3.0,1.75,1720.0,5280.0,1.0,8.0,900.0,820.0,1943,0,47.6493,-122.401,20190819
504750.0,3.0,2.5,2490.0,21937.0,2.0,8.0,2490.0,0.0,1993,0,47.6442,-121.898,20191218
394950.0,3.0,2.5,2050.0,8172.0,2.0,8.0,2050.0,0.0,2002,0,47.4808,-122.28,20200427
246000.0,3.0,1.75,1390.0,7399.0,1.0,7.0,1390.0,0.0,1975,0,47.4183,-122.182,20190508
432500.0,3.0,1.75,1470.0,7350.0,1.0,8.0,1470.0,0.0,1963,0,47.6687,-122.154,20191120
530000.0,4.0,3.0,2240.0,5580.0,2.0,7.0,1830.0,410.0,1949,0,47.5598,-122.27,20190902
405000.0,3.0,1.5,1330.0,12500.0,1.0,7.0,1330.0,0.0,1966,0,47.5263,-122.051,20200217
251000.0,3.0,1.0,840.0,4495.0,1.0,6.0,840.0,0.0,1921,0,47.496,-122.349,20200421
605000.0,3.0,1.75,1850.0,8823.0,1.0,8.0,1370.0,480.0,1973,0,47.6379,-122.112,20190801
390000.0,3.0,2.75,1950.0,12240.0,1.0,7.0,1250.0,700.0,1956,0,47.7401,-122.258,20190715
345950.0,5.0,1.0,1340.0,11198.0,1.5,8.0,1340.0,0.0,1934,0,47.736,-122.295,20191210
430000.0,3.0,2.0,1360.0,5120.0,1.5,6.0,910.0,450.0,1924,0,47.5587,-122.393,20190603
349950.0,4.0,2.5,2632.0,4117.0,2.0,8.0,2632.0,0.0,2013,0,47.3428,-122.278,20191013
219950.0,3.0,1.5,1210.0,5200.0,1.0,6.0,1210.0,0.0,1969,0,47.3615,-122.087,20200430
436000.0,4.0,2.5,2640.0,3899.0,2.0,7.0,2640.0,0.0,2000,0,47.754,-122.217,20191110
701000.0,4.0,2.5,3340.0,5314.0,2.0,10.0,3340.0,0.0,2010,0,47.5167,-121.885,20200511
264000.0,3.0,2.25,1552.0,3677.0,2.0,7.0,1552.0,0.0,2012,0,47.3205,-122.178,20200507
289950.0,3.0,2.5,1760.0,8584.0,1.5,7.0,1760.0,0.0,1937,0,47.4612,-122.325,20190630
301500.0,2.0,1.5,830.0,1333.0,2.0,7.0,830.0,0.0,2005,0,47.5506,-122.381,20190512
450000.0,3.0,2.5,3800.0,13071.0,2.0,10.0,2730.0,1070.0,1994,0,47.3076,-122.397,20200318
602000.0,5.0,1.75,3290.0,11900.0,1.5,8.0,3290.0,0.0,1973,0,47.6626,-122.141,20190519
1050000.0,4.0,4.5,3180.0,4606.0,2.0,9.0,1990.0,1190.0,1929,0,47.6402,-122.405,20190813
635000.0,4.0,2.5,2070.0,11286.0,2.0,8.0,2070.0,0.0,1996,0,47.5284,-122.173,20200408
340000.0,3.0,2.0,1150.0,700.0,2.0,7.0,800.0,350.0,2000,0,47.5552,-122.381,20200427
397000.0,3.0,1.0,860.0,6380.0,1.5,7.0,860.0,0.0,1927,0,47.6942,-122.315,20191014
575000.0,4.0,2.5,2550.0,56628.0,2.0,9.0,2550.0,0.0,2001,0,47.4913,-122.081,20190715
310000.0,3.0,1.75,1490.0,7150.0,1.0,6.0,1490.0,0.0,1967,0,47.5015,-122.124,20190805
480000.0,4.0,2.5,2700.0,9700.0,1.0,8.0,1670.0,1030.0,1978,0,47.7752,-122.198,20200421
750500.0,4.0,2.5,2860.0,9159.0,1.0,8.0,1530.0,1330.0,1989,0,47.6923,-122.2,20191103
589500.0,4.0,1.5,1440.0,3200.0,1.0,7.0,960.0,480.0,1960,0,47.5269,-122.383,20200509
436500.0,5.0,3.0,3110.0,12429.0,1.0,8.0,1790.0,1320.0,1977,0,47.7463,-122.213,20190620
540000.0,4.0,4.25,1960.0,3565.0,2.0,7.0,1960.0,0.0,1940,2003,47.5849,-122.384,20190527
199950.0,2.0,2.75,1590.0,20917.0,1.5,5.0,1590.0,0.0,1920,0,47.2786,-122.25,20190917
790000.0,5.0,3.25,3030.0,20446.0,2.0,9.0,2130.0,900.0,1976,0,47.6133,-122.106,20191023
540000.0,4.0,2.5,2710.0,9248.0,2.0,7.0,2710.0,0.0,2011,0,47.5164,-121.875,20190904
330000.0,2.0,1.0,720.0,7250.0,1.0,5.0,720.0,0.0,1943,0,47.5267,-122.032,20190903
445000.0,3.0,2.5,2250.0,9608.0,2.0,8.0,2250.0,0.0,1994,0,47.4865,-121.802,20200120
1537000.0,5.0,3.75,4470.0,8088.0,2.0,11.0,4470.0,0.0,2008,0,47.6321,-122.2,20191015
880000.0,3.0,1.75,2070.0,5000.0,1.5,8.0,2070.0,0.0,1920,0,47.5828,-122.291,20200407
330000.0,3.0,2.25,2300.0,35287.0,2.0,8.0,2300.0,0.0,1977,0,47.2477,-121.937,20200114
500000.0,4.0,2.75,2280.0,15347.0,1.0,7.0,2280.0,0.0,1960,0,47.5218,-122.164,20190616
306000.0,3.0,2.5,1870.0,5874.0,2.0,7.0,1870.0,0.0,2005,0,47.3992,-122.163,20190516
220000.0,2.0,1.5,1030.0,2850.0,2.0,7.0,1030.0,0.0,1995,0,47.3845,-122.039,20200512
435000.0,2.0,1.5,901.0,1245.0,3.0,7.0,901.0,0.0,2001,0,47.6774,-122.325,20190912
752500.0,2.0,2.5,2280.0,6230.0,1.0,8.0,2280.0,0.0,2005,0,47.7065,-122.013,20190807
1038000.0,3.0,2.5,4570.0,10615.0,2.0,12.0,4570.0,0.0,1991,0,47.5533,-122.097,20190918
805000.0,2.0,1.75,1550.0,6000.0,1.0,7.0,1550.0,0.0,1920,0,47.6712,-122.409,20190717
422000.0,4.0,2.5,3200.0,6691.0,2.0,7.0,3200.0,0.0,2002,0,47.367,-122.031,20200502
708000.0,5.0,3.25,3060.0,11778.0,2.0,8.0,3060.0,0.0,2004,0,47.7212,-122.222,20191208
359000.0,3.0,1.5,1360.0,885.0,3.0,8.0,1360.0,0.0,2008,0,47.6961,-122.349,20190522
607000.0,3.0,2.5,2470.0,9226.0,2.0,9.0,2470.0,0.0,1991,0,47.7439,-122.17,20191109
389999.0,3.0,2.25,1445.0,1471.0,2.0,7.0,1300.0,145.0,2003,0,47.5342,-122.072,20190521
618000.0,3.0,2.5,2340.0,3630.0,2.0,9.0,2340.0,0.0,1998,0,47.6059,-122.307,20190911
340000.0,3.0,2.0,1920.0,5688.0,1.0,9.0,1920.0,0.0,2007,0,47.1952,-121.976,20200210
259500.0,3.0,1.75,1650.0,12349.0,1.0,7.0,1650.0,0.0,1957,0,47.442,-122.282,20190627
315000.0,3.0,1.75,1660.0,37642.0,1.0,7.0,1660.0,0.0,1991,0,47.2559,-122.007,20190711
308950.0,3.0,2.5,1600.0,6250.0,2.0,7.0,1600.0,0.0,1995,0,47.3675,-122.02,20200410
430000.0,3.0,2.5,1400.0,7508.0,2.0,7.0,1400.0,0.0,1987,0,47.7233,-122.167,20190718
545000.0,2.0,1.5,2340.0,13380.0,1.0,7.0,1280.0,1060.0,1954,0,47.5017,-122.377,20200402
681000.0,3.0,1.75,1880.0,10032.0,1.0,8.0,1880.0,0.0,1984,0,47.5527,-122.16,20190707
433200.0,3.0,2.5,2075.0,16200.0,2.0,8.0,2075.0,0.0,2002,0,47.4848,-121.698,20190807
223000.0,3.0,2.0,1110.0,7231.0,1.0,7.0,1110.0,0.0,1991,0,47.4036,-122.191,20190702
590000.0,3.0,2.5,2650.0,9380.0,1.0,8.0,1680.0,970.0,1975,0,47.7756,-122.273,20190709
262000.0,3.0,1.75,1320.0,6530.0,1.0,7.0,1320.0,0.0,1989,0,47.2871,-122.354,20191229
695000.0,3.0,3.5,2630.0,4713.0,2.0,9.0,2030.0,600.0,2008,0,47.5473,-122.016,20191121
925000.0,4.0,2.5,3350.0,4501.0,2.0,9.0,2640.0,710.0,2002,0,47.688,-122.379,20200421
490000.0,5.0,2.75,2990.0,7200.0,2.0,8.0,2990.0,0.0,1997,0,47.4955,-122.16,20191114
890000.0,6.0,3.75,2770.0,5000.0,1.0,8.0,1870.0,900.0,1969,0,47.669,-122.365,20200317
913000.0,3.0,1.75,2170.0,4000.0,1.0,7.0,1110.0,1060.0,1925,0,47.6546,-122.337,20200420
437500.0,2.0,1.5,1210.0,1232.0,3.0,8.0,1210.0,0.0,2007,0,47.6712,-122.39,20190822
265000.0,3.0,2.5,1640.0,7668.0,2.0,7.0,1640.0,0.0,1991,0,47.3505,-122.027,20190822
359000.0,5.0,1.75,1940.0,6654.0,1.5,7.0,1940.0,0.0,1953,0,47.4663,-122.359,20190626
900000.0,4.0,2.5,3620.0,42580.0,2.0,10.0,3620.0,0.0,1984,0,47.7204,-122.115,20190922
665000.0,3.0,2.5,1730.0,3000.0,2.0,8.0,1730.0,0.0,1996,0,47.6532,-122.34,20190716
700000.0,4.0,2.0,2490.0,4700.0,1.0,7.0,1690.0,800.0,1952,0,47.5254,-122.392,20200507
385000.0,3.0,3.25,1630.0,1677.0,3.0,8.0,1630.0,0.0,2007,0,47.7048,-122.353,20190623
255000.0,2.0,1.0,620.0,4760.0,1.0,6.0,620.0,0.0,1941,0,47.5292,-122.376,20191118
718500.0,4.0,2.75,2840.0,8800.0,2.0,9.0,2840.0,0.0,2008,0,47.7029,-122.171,20190714
383000.0,3.0,1.75,1500.0,13430.0,1.0,7.0,1500.0,0.0,1977,0,47.7527,-122.082,20190625
400000.0,4.0,1.75,1700.0,20283.0,1.5,7.0,1340.0,360.0,1965,0,47.7694,-121.903,20190623
533000.0,4.0,2.5,2590.0,6394.0,2.0,8.0,2590.0,0.0,2003,0,47.7599,-122.233,20200225
235000.0,3.0,1.0,1250.0,7592.0,1.0,7.0,1250.0,0.0,1961,0,47.3604,-122.111,20191103
491000.0,3.0,1.75,1440.0,7800.0,1.0,7.0,1440.0,0.0,1958,0,47.5996,-122.12,20200318
490000.0,4.0,2.5,2570.0,6157.0,2.0,7.0,2570.0,0.0,2006,0,47.5389,-121.89,20200324
344950.0,3.0,2.0,1470.0,6950.0,1.0,6.0,1470.0,0.0,1932,0,47.7619,-122.343,20190930
395000.0,2.0,1.5,1010.0,3060.0,1.0,7.0,1010.0,0.0,1918,0,47.6897,-122.354,20191112
490000.0,3.0,2.0,1450.0,2400.0,1.5,8.0,1450.0,0.0,1900,2003,47.6726,-122.381,20190516
470000.0,4.0,2.5,2680.0,8062.0,1.0,7.0,1530.0,1150.0,1967,0,47.4132,-122.328,20190724
317000.0,5.0,2.5,2360.0,11375.0,1.0,7.0,1180.0,1180.0,1962,0,47.4875,-122.255,20190624
585000.0,4.0,2.5,2250.0,4119.0,2.0,8.0,2250.0,0.0,2001,0,47.5973,-122.034,20200427
542000.0,2.0,2.25,1800.0,2819.0,2.0,9.0,1800.0,0.0,1979,0,47.6104,-122.113,20200310
2375000.0,4.0,2.5,3220.0,20251.0,1.0,10.0,3220.0,0.0,1969,0,47.5692,-122.192,20191119
325000.0,4.0,3.5,2630.0,3435.0,1.5,7.0,1640.0,990.0,1984,0,47.4355,-122.272,20190525
295000.0,3.0,1.75,1930.0,13350.0,1.0,8.0,1930.0,0.0,1967,0,47.3317,-122.365,20200126
635000.0,3.0,1.75,1530.0,5000.0,1.0,7.0,1020.0,510.0,1948,0,47.6806,-122.36,20190908
480000.0,5.0,2.0,2590.0,8610.0,1.0,7.0,1340.0,1250.0,1958,0,47.6112,-122.126,20200123
275000.0,4.0,2.5,1830.0,3868.0,2.0,7.0,1830.0,0.0,2007,0,47.5186,-122.276,20190710
400000.0,2.0,1.0,1140.0,5100.0,1.0,7.0,1140.0,0.0,1942,0,47.5323,-122.383,20190609
464500.0,5.0,1.5,2940.0,13425.0,1.0,8.0,1470.0,1470.0,1955,0,47.7632,-122.29,20200217
589500.0,3.0,3.25,2310.0,3075.0,2.0,8.0,1730.0,580.0,2005,0,47.5644,-122.383,20190627
190000.0,3.0,2.0,1320.0,7625.0,1.0,7.0,1320.0,0.0,1987,0,47.3635,-122.045,20191006
320000.0,3.0,2.0,1550.0,34175.0,1.5,7.0,1550.0,0.0,1999,0,47.4855,-121.698,20190626
310000.0,4.0,1.5,1220.0,9600.0,1.0,6.0,1220.0,0.0,1980,0,47.6462,-121.909,20190619
1250000.0,4.0,2.25,3300.0,15375.0,1.5,8.0,2820.0,480.0,1933,1984,47.526,-122.225,20200310
346500.0,3.0,3.25,1570.0,2048.0,2.0,8.0,1290.0,280.0,2006,0,47.548,-122.375,20191021
415000.0,3.0,2.0,1410.0,4303.0,1.5,7.0,1410.0,0.0,1900,0,47.5541,-122.317,20200406
630000.0,4.0,3.75,4610.0,40202.0,1.0,10.0,2500.0,2110.0,1980,0,47.4599,-122.0,20190605
157500.0,3.0,1.0,1100.0,27008.0,1.0,6.0,960.0,140.0,1935,0,47.4963,-122.249,20200319
533112.0,4.0,2.75,2790.0,8853.0,2.0,8.0,2790.0,0.0,2013,0,47.4842,-121.772,20190610
813000.0,3.0,1.75,2080.0,11866.0,1.0,8.0,2080.0,0.0,1960,0,47.5872,-122.173,20191030
292500.0,3.0,2.25,1390.0,6004.0,2.0,8.0,1390.0,0.0,1993,0,47.3536,-122.047,20200323
959000.0,3.0,2.5,2830.0,3750.0,3.0,10.0,2830.0,0.0,2014,0,47.6799,-122.385,20190917
420000.0,4.0,1.0,1510.0,1501.0,1.5,7.0,1510.0,0.0,1906,0,47.6526,-122.342,20191027
541000.0,3.0,1.75,1410.0,4080.0,1.5,7.0,1410.0,0.0,1927,0,47.6695,-122.32,20190828
406000.0,3.0,1.0,1090.0,11292.0,1.0,7.0,1090.0,0.0,1952,0,47.7429,-122.358,20200330
330000.0,5.0,2.25,2000.0,7900.0,1.0,7.0,1300.0,700.0,1986,0,47.4291,-122.292,20190522
252500.0,2.0,1.5,1110.0,986.0,2.0,7.0,950.0,160.0,2009,0,47.5427,-122.272,20200506
285000.0,3.0,1.0,1120.0,10701.0,1.0,7.0,1120.0,0.0,1954,0,47.5544,-122.358,20190929
234950.0,3.0,2.0,1510.0,9153.0,1.0,7.0,1510.0,0.0,1974,0,47.3412,-122.273,20191117
470000.0,3.0,2.5,2000.0,8424.0,1.0,7.0,1300.0,700.0,1968,0,47.7089,-122.201,20190922
472000.0,3.0,2.5,3800.0,104979.0,2.0,8.0,3210.0,590.0,2005,0,47.4304,-121.841,20190721
396675.0,2.0,1.0,1730.0,6375.0,2.0,6.0,1730.0,0.0,1945,0,47.5357,-122.368,20190520
415500.0,4.0,2.5,1750.0,4779.0,2.0,7.0,1750.0,0.0,2009,0,47.7608,-122.232,20190613
552500.0,4.0,2.5,3260.0,6902.0,2.0,8.0,3260.0,0.0,2008,0,47.4829,-122.156,20200119
619400.0,4.0,2.0,2090.0,3610.0,1.5,7.0,1790.0,300.0,1927,0,47.6881,-122.313,20190611
196900.0,3.0,1.0,1270.0,7500.0,1.0,6.0,1270.0,0.0,1954,0,47.4214,-122.316,20200213
780000.0,4.0,2.25,2260.0,16188.0,1.0,10.0,2260.0,0.0,1984,0,47.5637,-122.112,20200326
615750.0,4.0,2.0,2140.0,6360.0,2.0,7.0,1840.0,300.0,1945,0,47.687,-122.286,20190825
495000.0,3.0,2.0,1340.0,2550.0,2.0,7.0,1340.0,0.0,1984,0,47.6793,-122.38,20190731
1688000.0,4.0,4.0,5000.0,12941.0,3.0,12.0,5000.0,0.0,2002,0,47.55,-122.103,20200113
672500.0,4.0,2.75,2620.0,6707.0,2.0,9.0,2620.0,0.0,2000,0,47.5965,-122.038,20190529
560000.0,2.0,1.0,1790.0,15783.0,1.0,8.0,1360.0,430.0,1959,0,47.691,-122.387,20200325
565000.0,3.0,1.75,1130.0,5111.0,1.0,7.0,930.0,200.0,1942,0,47.6379,-122.4,20200310
360000.0,4.0,2.5,2750.0,6259.0,2.0,9.0,2750.0,0.0,2002,0,47.3304,-122.179,20191210
350000.0,3.0,2.25,1760.0,9621.0,2.0,7.0,1760.0,0.0,1995,0,47.7466,-121.979,20191222
245000.0,3.0,2.25,1780.0,9598.0,2.0,7.0,1780.0,0.0,1985,0,47.3718,-122.182,20200204
546000.0,4.0,3.0,1790.0,3600.0,1.5,8.0,1790.0,0.0,1901,0,47.6117,-122.313,20200421
245000.0,2.0,1.0,860.0,6120.0,1.0,7.0,860.0,0.0,1948,0,47.7503,-122.328,20190717
1582500.0,4.0,2.5,3980.0,16304.0,1.0,10.0,2480.0,1500.0,1968,0,47.639,-122.21,20200428
634000.0,3.0,1.75,2570.0,13000.0,2.0,7.0,2570.0,0.0,1962,0,47.7705,-122.371,20200210
429000.0,3.0,3.25,1410.0,1246.0,3.0,8.0,1410.0,0.0,2005,0,47.6981,-122.34,20190610
542300.0,3.0,2.25,1580.0,1487.0,3.0,9.0,1580.0,0.0,2013,0,47.6514,-122.386,20200210
620000.0,3.0,2.25,1660.0,3478.0,1.5,7.0,1100.0,560.0,1929,0,47.6773,-122.372,20190807
227000.0,4.0,1.0,1200.0,7200.0,1.5,6.0,1200.0,0.0,1944,0,47.4951,-122.248,20190610
184000.0,3.0,1.0,1100.0,8680.0,1.0,6.0,1100.0,0.0,1962,0,47.3072,-122.363,20200326
410000.0,3.0,1.75,1660.0,5987.0,1.0,7.0,960.0,700.0,1982,0,47.5107,-122.381,20191010
280000.0,2.0,1.5,800.0,1196.0,2.0,8.0,800.0,0.0,2003,0,47.6972,-122.341,20200203
390000.0,3.0,1.75,1790.0,7123.0,1.0,7.0,1790.0,0.0,1913,1995,47.7429,-121.981,20200406
370000.0,3.0,1.5,1360.0,1167.0,3.0,8.0,1360.0,0.0,2008,0,47.6962,-122.349,20200316
470000.0,3.0,2.5,1980.0,9725.0,2.0,8.0,1980.0,0.0,1994,0,47.4856,-121.802,20200304
487000.0,6.0,3.25,4750.0,248600.0,2.0,8.0,4750.0,0.0,1947,0,47.1879,-121.973,20191027
951250.0,5.0,3.0,2710.0,8227.0,1.0,8.0,1910.0,800.0,1953,0,47.6505,-122.39,20191016
269000.0,3.0,2.5,1440.0,3800.0,2.0,7.0,1440.0,0.0,2005,0,47.3606,-122.039,20190724
595000.0,4.0,2.5,1990.0,2175.0,2.0,8.0,1680.0,310.0,2005,0,47.6696,-122.371,20190606
377000.0,3.0,1.75,1820.0,34800.0,1.0,6.0,1820.0,0.0,1967,0,47.4616,-121.98,20190818
437000.0,3.0,2.75,2580.0,5200.0,2.0,8.0,2580.0,0.0,2008,0,47.496,-122.151,20190514
750000.0,3.0,2.5,2790.0,21043.0,2.0,9.0,2790.0,0.0,1993,0,47.673,-122.03,20200323
330000.0,3.0,1.0,1850.0,5775.0,2.0,6.0,1740.0,110.0,1928,0,47.5446,-122.296,20190917
210000.0,3.0,2.75,1320.0,15236.0,1.0,7.0,880.0,440.0,1995,0,47.365,-122.184,20200504
637000.0,5.0,3.0,2460.0,7240.0,1.0,9.0,1840.0,620.0,1991,0,47.5486,-122.189,20190716
342450.0,3.0,1.5,1280.0,5525.0,1.0,7.0,1280.0,0.0,1962,0,47.7339,-122.336,20191118
805000.0,4.0,2.75,2410.0,6000.0,1.0,8.0,1410.0,1000.0,1950,0,47.6707,-122.399,20190522
280000.0,1.0,0.0,600.0,24501.0,1.0,3.0,600.0,0.0,1950,0,47.5316,-121.749,20191104
486940.0,4.0,2.5,3250.0,13360.0,2.0,9.0,3250.0,0.0,2014,0,47.3524,-122.198,20190925
1180000.0,5.0,5.0,3960.0,94089.0,2.0,10.0,3960.0,0.0,1998,0,47.38,-122.011,20191007
629800.0,3.0,2.5,2390.0,1984.0,2.0,8.0,2220.0,170.0,2008,0,47.5405,-122.027,20190701
